date,participant,trial,block,trialID,isPrac,isStationary,nTarg,targOnset,targRT,targCor,targContrast,targContrastPosIdx,qStaircase,FA_rt,,
2022-07-06,MD,0,0,0,1,1,7,1.792587,0,0,0.46,4,0,
2022-07-06,MD,0,0,0,1,1,7,2.631429,0,0,0.46,4,0,
2022-07-06,MD,0,0,0,1,1,7,3.481915,4.135087,1,0.46,4,0,
2022-07-06,MD,0,0,0,1,1,7,4.348044,4.380368,1,0.46,4,0,
2022-07-06,MD,0,0,0,1,1,7,5.17966,0,0,0.46,4,0,
2022-07-06,MD,0,0,0,1,1,7,6.043187,0,0,0.46,4,0,
2022-07-06,MD,0,0,0,1,1,7,7.522695,0,0,0.46,4,0,
2022-07-06,MD,1,0,1,1,1,8,2.614469,0,0,0.46,4,0,
2022-07-06,MD,1,0,1,1,1,8,3.451984,0,0,0.46,4,0,
2022-07-06,MD,1,0,1,1,1,8,4.303508,0,0,0.46,4,0,
2022-07-06,MD,1,0,1,1,1,8,5.165962,0,0,0.46,4,0,
2022-07-06,MD,1,0,1,1,1,8,6.002014,0,0,0.46,4,0,
2022-07-06,MD,1,0,1,1,1,8,6.845484,0,0,0.46,4,0,
2022-07-06,MD,2,0,2,1,1,8,1.762957,0,0,0.46,4,0,
2022-07-06,MD,2,0,2,1,1,8,3.457335,0,0,0.7552787,4,0,
2022-07-06,MD,2,0,2,1,1,8,4.315791,0,0,0.7910766,2,0,
2022-07-06,MD,2,0,2,1,1,8,5.159054,0,0,0.8381377,2,0,
2022-07-06,MD,2,0,2,1,1,8,5.997332,0,0,0.849094,0,0,
2022-07-06,MD,2,0,2,1,1,8,6.838649,0,0,0.8773084,1,0,
2022-07-06,MD,2,0,2,1,1,8,7.702327,0,0,0.9236507,4,0,
